N° PALLET,CODIGO ,Categoria,CANTIDAD,FECHA INGRESO,ORIGEN,CHOFER,VIAJE N°,ESTADO,COMPROBANTE,Costo unitario Reposicion sin IVA,Costo Total Reposicion sin IVA,PVP Unitario,PVP Total,M3,M3 X SKU
2294,SKU00623,Instrumentos de Cuerdas,20,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$39,703.54","$794,070.76","$58,999.00","$1,179,980.00",0.043,0.86
2295,SKU00624,Fitness y Musculación,400,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$2,377.94","$951,176.69","$5,099.00","$2,039,600.00",0.00275,1.1
2296,SKU00588,Belleza y Cuidado Personal,150,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$3,246.14","$486,920.72","$9,999.00","$1,499,850.00",0.000882,0.1323
2297,SKU00158,Utensilios de Preparación,144,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$10,835.98","$1,560,380.85","$32,999.00","$4,751,856.00",0.006909,0.994896
2298,SKU00625,Cuidado de la Salud,20,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$13,957.32","$279,146.47","$45,999.00","$919,980.00",0.0036,0.072
2299,SKU00227,Aspiradoras Robot,48,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$84,824.12","$4,071,557.58","$299,999.00","$14,399,952.00",0.0295365,1.417752
2300,SKU00626,Contadoras de Billetes,35,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$83,444.03","$2,920,541.00","$159,999.00","$5,599,965.00",0.040052,1.40182
2301,SKU00212,Manicuría y Pedicuría,100,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$20,359.58","$2,035,957.78","$44,999.00","$4,499,900.00",0.01173392,1.173392
2302,SKU00212,Manicuría y Pedicuría,100,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$20,359.58","$2,035,957.78","$44,999.00","$4,499,900.00",0.01173392,1.173392
2303,SKU00069,Manicuría y Pedicuría,252,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$17,470.93","$4,402,673.84","$59,999.00","$15,119,748.00",0.005208,1.312416
2304,SKU00277,Herrajes de Seguridad,60,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$35,184.75","$2,111,084.99","$130,649.00","$7,838,940.00",0.003744,0.22464
2305,SKU00468,Accesorios para Notebooks,120,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$25,736.63","$3,088,395.12","$47,999.00","$5,759,880.00",0.012654,1.51848
2306,SKU00116,Freidoras,18,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$55,820.28","$1,004,765.06","$210,599.00","$3,790,782.00",0.0688,1.2384
2307,SKU00021,Cocinas,8,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,231,RETIRADO,6754224,"$168,539.69","$1,348,317.49",$0.00,$0.00,0.281385,2.25108
2308,SKU00375,Aire Acondicionado,12,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$274,110.32","$3,289,323.82",$0.00,$0.00,0.1064,1.2768
2309,SKU00517,Hornitos Eléctricos,16,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$77,716.72","$1,243,467.57",$0.00,$0.00,0.087892,1.406272
2310,SKU00627,Micrófonos y Preamplificadores,50,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$74,135.80","$3,706,789.97","$179,999.00","$8,999,950.00",0.01032486,0.516243
2311,SKU00628,"Café, Té y Mate",60,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$5,157.28","$309,436.90","$19,198.00","$1,151,880.00",0.002197,0.13182
2312,SKU00629,Soportes y Estabilizadores,60,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$4,711.59","$282,695.55","$13,799.00","$827,940.00",0.00283075,0.169845
2313,SKU00629,Soportes y Estabilizadores,60,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$4,711.59","$282,695.55","$13,799.00","$827,940.00",0.00283075,0.169845
2314,SKU00630,Bebés,50,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$6,298.81","$314,940.45","$42,999.00","$2,149,950.00",0.00290121,0.1450605
2315,SKU00510,Proyectores,32,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$170,446.12","$5,454,275.80","$399,999.00","$12,799,968.00",0.01654625,0.52948
2316,SKU00510,Proyectores,32,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$170,446.12","$5,454,275.80","$399,999.00","$12,799,968.00",0.01654625,0.52948
2317,SKU00510,Proyectores,32,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$170,446.12","$5,454,275.80","$399,999.00","$12,799,968.00",0.01654625,0.52948
2318,SKU00510,Proyectores,32,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$170,446.12","$5,454,275.80","$399,999.00","$12,799,968.00",0.01654625,0.52948
2319,SKU00510,Proyectores,32,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$170,446.12","$5,454,275.80","$399,999.00","$12,799,968.00",0.01654625,0.52948
2320,SKU00011,Masajeadores,100,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$19,641.66","$1,964,166.02","$44,999.00","$4,499,900.00",0.013684125,1.3684125
2321,SKU00011,Masajeadores,100,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$19,641.66","$1,964,166.02","$44,999.00","$4,499,900.00",0.013684125,1.3684125
2322,SKU00410,Máquinas de Coser,30,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$65,929.77","$1,977,893.02","$159,999.00","$4,799,970.00",0.02553,0.7659
2323,SKU00376,Aire Acondicionado,6,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,$0.00,$0.01,$0.00,$0.00,0.22100925,1.3260555
2324,SKU00358,Fitness y Musculación,5,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,232,RETIRADO,6754224,"$46,075.77","$230,378.85","$124,999.00","$624,995.00",0.007378,0.03689
2325,SKU00083,Impresoras,12,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$128,884.38","$1,546,612.59","$234,349.00","$2,812,188.00",0.034932,0.419184
2326,SKU00078,Cortadoras de Pelo,288,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$24,507.40","$7,058,130.15","$45,999.00","$13,247,712.00",0.003284318,0.945883584
2327,SKU00078,Cortadoras de Pelo,72,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$24,507.40","$1,764,532.54","$45,999.00","$3,311,928.00",0.003284318,0.236470896
2328,SKU00481,Mochilas,200,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$17,439.09","$3,487,818.40","$55,199.00","$11,039,800.00",0.009,1.8
2329,SKU00586,Cargadores y Accesorios,100,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$6,432.72","$643,272.48","$16,849.00","$1,684,900.00",0.000401625,0.0401625
2330,SKU00631,Bebés,200,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$11,082.01","$2,216,402.17","$59,999.00","$11,999,800.00",0.0066,1.32
2331,SKU00632,Accesorios de Computacion,100,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$4,637.05","$463,704.95","$25,898.00","$2,589,800.00",0.0002232,0.02232
2332,SKU00231,Juegos de Plaza y Aire Libre,12,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$126,393.59","$1,516,723.05","$250,999.00","$3,011,988.00",0.129166,1.549992
2333,SKU00231,Juegos de Plaza y Aire Libre,12,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$126,393.59","$1,516,723.05","$250,999.00","$3,011,988.00",0.129166,1.549992
2334,SKU00321,Infladores,160,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$14,604.65","$2,336,743.67","$88,999.00","$14,239,840.00",0.003586212,0.57379392
2335,SKU00321,Infladores,112,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$14,604.65","$1,635,720.57","$88,999.00","$9,967,888.00",0.003586212,0.401655744
2336,SKU00583,Accesorios para Bicicletas,150,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$4,549.79","$682,468.50","$37,999.00","$5,699,850.00",0.000525,0.07875
2337,SKU00170,Muebles de Guardado,112,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$12,001.67","$1,344,186.77","$79,199.00","$8,870,288.00",0.009576,1.072512
2338,SKU00170,Muebles de Guardado,112,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$12,001.67","$1,344,186.77","$79,199.00","$8,870,288.00",0.009576,1.072512
2339,SKU00170,Muebles de Guardado,56,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$12,001.67","$672,093.38","$79,199.00","$4,435,144.00",0.009576,0.536256
2340,SKU00264,Comercial y Oficina,112,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$12,073.00","$1,352,175.86","$57,474.00","$6,437,088.00",0.009744,1.091328
2341,SKU00597,Animales y Mascotas,100,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$2,164.01","$216,401.15","$21,849.00","$2,184,900.00",0.000987,0.0987
2342,SKU00033,Cámaras de Seguridad,108,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$150,141.45","$16,215,276.93","$350,000.00","$37,800,000.00",0.0154,1.6632
2343,SKU00621,Herrajes de Seguridad,10,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$217,115.38","$2,171,153.82","$419,999.00","$4,199,990.00",0.49932,4.9932
2344,SKU00445,"Secadores, Planchitas y Bucleras",200,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$19,206.49","$3,841,297.20","$44,999.00","$8,999,800.00",0.007788,1.5576
2345,SKU00633,,25,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$36,632.15","$915,803.65",#N/A,#N/A,0.0004,0.01
2346,SKU00634,Microondas,8,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$162,695.04","$1,301,560.32",$0.00,$0.00,0.101935,0.81548
2347,SKU00634,Microondas,8,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$162,695.04","$1,301,560.32",$0.00,$0.00,0.101935,0.81548
2348,SKU00465,Bicicleta,4,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$212,310.39","$849,241.55","$237,499.00","$949,996.00",0.22484,0.89936
2349,SKU00465,Bicicleta,4,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$212,310.39","$849,241.55","$237,499.00","$949,996.00",0.22484,0.89936
2350,SKU00465,Bicicleta,4,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$212,310.39","$849,241.55","$237,499.00","$949,996.00",0.22484,0.89936
2351,SKU00635,"Canoas, Kayaks e Inflables",11,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$219,854.91","$2,418,403.98","$399,999.00","$4,399,989.00",0.100035,1.100385
2352,SKU00635,"Canoas, Kayaks e Inflables",11,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$219,854.91","$2,418,403.98","$399,999.00","$4,399,989.00",0.100035,1.100385
2353,SKU00635,"Canoas, Kayaks e Inflables",11,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$219,854.91","$2,418,403.98","$399,999.00","$4,399,989.00",0.100035,1.100385
2354,SKU00018,Fijación y Extracción,10,28/03/2024,ENVIO PACK,EZEQUIEL BARGAS,233,RETIRADO,6754815,"$14,001.39","$140,013.92","$40,499.00","$404,990.00",0.003483,0.03483
2355,SKU00465,Bicicleta,4,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$212,310.39","$849,241.55","$237,499.00","$949,996.00",0.22484,0.89936
2356,SKU00465,Bicicleta,4,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$212,310.39","$849,241.55","$237,499.00","$949,996.00",0.22484,0.89936
2357,SKU00465,Bicicleta,2,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$212,310.39","$424,620.78","$237,499.00","$474,998.00",0.22484,0.44968
2358,SKU00403,Fitness y Musculación,11,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$115,229.55","$1,267,525.07","$209,499.00","$2,304,489.00",0.076362,0.839982
2359,SKU00445,"Secadores, Planchitas y Bucleras",200,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$19,206.49","$3,841,297.20","$44,999.00","$8,999,800.00",0.007788,1.5576
2360,SKU00236,Fitness y Musculación,40,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$38,369.95","$1,534,798.16","$109,249.00","$4,369,960.00",0.038808,1.55232
2361,SKU00636,Cámaras de Acción y Digitales,100,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$38,797.63","$3,879,762.90","$99,999.00","$9,999,900.00",0.0023595,0.23595
2362,SKU00637,Fitness y Musculación,6,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$188,541.88","$1,131,251.31","$349,749.00","$2,098,494.00",0.17538,1.05228
2363,SKU00637,Fitness y Musculación,6,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$188,541.88","$1,131,251.31","$349,749.00","$2,098,494.00",0.17538,1.05228
2364,SKU00638,Cuidado Bucal,126,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$15,680.07","$1,975,688.54","$39,999.00","$5,039,874.00",0.0010074,0.1269324
2365,SKU00103,Deshidratores de Alimentos,3,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$100,620.96","$301,862.89","$249,999.00","$749,997.00",0.0718505,0.2155515
2366,SKU00103,Deshidratores de Alimentos,15,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$100,620.96","$1,509,314.46","$249,999.00","$3,749,985.00",0.0718505,1.0777575
2367,SKU00103,Deshidratores de Alimentos,22,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$100,620.96","$2,213,661.20","$249,999.00","$5,499,978.00",0.0718505,1.580711
2368,SKU00276,Herrajes de Seguridad,60,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$35,184.75","$2,111,084.99","$130,649.00","$7,838,940.00",0.0034425,0.20655
2369,SKU00276,Herrajes de Seguridad,20,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$35,184.75","$703,695.00","$130,649.00","$2,612,980.00",0.0034425,0.06885
2370,SKU00309,Peladoras Canina,180,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$66,197.69","$11,915,584.07","$109,199.00","$19,655,820.00",0.009438,1.69884
2371,SKU00639,Impresoras,200,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$19,680.39","$3,936,077.79","$71,999.00","$14,399,800.00",0.00341088,0.682176
2372,SKU00196,Anafes,168,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$22,804.79","$3,831,203.92","$49,249.00","$8,273,832.00",0.010744,1.804992
2373,SKU00434,Batidoras,33,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$65,941.23","$2,176,060.71","$182,248.00","$6,014,184.00",0.04404375,1.45344375
2374,SKU00434,Batidoras,33,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$65,941.23","$2,176,060.71","$182,248.00","$6,014,184.00",0.04404375,1.45344375
2375,SKU00175,Bebés,20,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$26,230.65","$524,613.07","$69,999.00","$1,399,980.00",0.0129301,0.258602
2376,SKU00175,Bebés,40,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$26,230.65","$1,049,226.14","$69,999.00","$2,799,960.00",0.0129301,0.517204
2377,SKU00090,"Gazebos, Pérgolas y Sombrillas",20,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$76,645.44","$1,532,908.79","$129,999.00","$2,599,980.00",0.0697675,1.39535
2378,SKU00090,"Gazebos, Pérgolas y Sombrillas",20,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$76,645.44","$1,532,908.79","$129,999.00","$2,599,980.00",0.0697675,1.39535
2379,SKU00277,Herrajes de Seguridad,20,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$35,184.75","$703,695.00","$130,649.00","$2,612,980.00",0.003744,0.07488
2380,SKU00625,Cuidado de la Salud,60,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$13,957.32","$837,439.41","$45,999.00","$2,759,940.00",0.0036,0.216
2381,SKU00582,Recipientes Térmicos,348,30/03/2024,ENVIO PACK,EZEQUIEL BARGAS,234,RETIRADO,6762142,"$11,687.95","$4,067,404.97","$34,999.00","$12,179,652.00",0.00325,1.131
2382,SKU00512,Calefaccion,56,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$22,319.05","$1,249,867.03",$0.00,$0.00,0.033579,1.880424
2383,SKU00512,Calefaccion,56,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$22,319.05","$1,249,867.03",$0.00,$0.00,0.033579,1.880424
2384,SKU00201,Acc. para Motos y Cuatriciclos,60,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$39,347.57","$2,360,854.05","$73,649.00","$4,418,940.00",0.026712,1.60272
2385,SKU00517,Hornitos Eléctricos,4,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$77,716.72","$310,866.89",$0.00,$0.00,0.087892,0.351568
2386,SKU00502,Hornitos Eléctricos,3,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$77,790.25","$233,370.75",$0.00,$0.00,0.1134,0.3402
2387,SKU00502,Hornitos Eléctricos,15,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$77,790.25","$1,166,853.75",$0.00,$0.00,0.1134,1.701
2388,SKU00640,Freidoras,48,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$51,333.33","$2,464,000.00",$0.00,$0.00,0.0330925,1.58844
2389,SKU00640,Freidoras,48,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$51,333.33","$2,464,000.00",$0.00,$0.00,0.0330925,1.58844
2390,SKU00640,Freidoras,48,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$51,333.33","$2,464,000.00",$0.00,$0.00,0.0330925,1.58844
2391,SKU00640,Freidoras,48,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$51,333.33","$2,464,000.00",$0.00,$0.00,0.0330925,1.58844
2392,SKU00640,Freidoras,48,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$51,333.33","$2,464,000.00",$0.00,$0.00,0.0330925,1.58844
2393,SKU00640,Freidoras,48,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$51,333.33","$2,464,000.00",$0.00,$0.00,0.0330925,1.58844
2394,SKU00517,Hornitos Eléctricos,16,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$77,716.72","$1,243,467.57",$0.00,$0.00,0.087892,1.406272
2395,SKU00201,Acc. para Motos y Cuatriciclos,30,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$39,347.57","$1,180,427.03","$73,649.00","$2,209,470.00",0.026712,0.80136
2396,SKU00162,Power Bank,550,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$12,429.25","$6,836,088.29","$99,999.00","$54,999,450.00",0.001694,0.9317
2397,SKU00640,Freidoras,26,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$51,333.33","$1,334,666.67",$0.00,$0.00,0.0330925,0.860405
2398,SKU00454,Molinillo de Cafe,24,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$18,714.22","$449,141.17","$47,649.00","$1,143,576.00",0.006045,0.14508
2399,SKU00512,Calefaccion,3,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$22,319.05","$66,957.16",$0.00,$0.00,0.033579,0.100737
2400,SKU00511,Calefaccion,8,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$32,486.67","$259,893.33",$0.00,$0.00,0.065664,0.525312
2401,SKU00641,Fitness y Musculación,60,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$38,765.04","$2,325,902.19","$119,649.00","$7,178,940.00",0.014105,0.8463
2402,SKU00511,Calefaccion,21,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$32,486.67","$682,219.98",$0.00,$0.00,0.065664,1.378944
2403,SKU00511,Calefaccion,21,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$32,486.67","$682,219.98",$0.00,$0.00,0.065664,1.378944
2404,SKU00642,Fotografia,60,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$40,963.73","$2,457,823.56","$135,999.00","$8,159,940.00",0.018468,1.10808
2405,SKU00225,Pequeños Gastronomicos,4,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$187,392.82","$749,571.27",$0.00,$0.00,0.073008,0.292032
2406,SKU00455,Detector de Metales,150,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$24,287.91","$3,643,186.19","$109,999.00","$16,499,850.00",0.00850824,1.276236
2407,SKU00201,Acc. para Motos y Cuatriciclos,12,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$39,347.57","$472,170.81","$73,649.00","$883,788.00",0.026712,0.320544
2408,SKU00514,Aparejos y Malacates,48,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$100,641.77","$4,830,805.06","$319,999.00","$15,359,952.00",0.017544,0.842112
2409,SKU00643,Gastronomía y Hotelería,30,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$14,375.74","$431,272.12","$49,999.00","$1,499,970.00",0.00825,0.2475
2410,SKU00456,Calefaccion,50,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$30,789.62","$1,539,481.15",$0.00,$0.00,0.030784,1.5392
2411,SKU00456,Calefaccion,60,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$30,789.62","$1,847,377.38",$0.00,$0.00,0.030784,1.84704
2412,SKU00456,Calefaccion,59,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$30,789.62","$1,816,587.76",$0.00,$0.00,0.030784,1.816256
2413,SKU00464,Pequeños Gastronomicos,3,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$323,966.46","$971,899.38",$0.00,$0.00,0.05750949,0.17252847
2414,SKU00533,Cortinas y Accesorios,66,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$17,924.79","$1,183,036.21","$41,999.00","$2,771,934.00",0.0052635,0.347391
2415,SKU00534,Cortinas y Accesorios,66,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$16,361.57","$1,079,863.65","$34,999.00","$2,309,934.00",0.005566,0.367356
2416,SKU00455,Detector de Metales,10,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$24,287.91","$242,879.08","$109,999.00","$1,099,990.00",0.00850824,0.0850824
2417,SKU00223,Fitness y Musculación,317,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$9,103.52","$2,885,816.09","$29,999.00","$9,509,683.00",0.01215,3.85155
2418,SKU00644,Fotografia,100,4/04/2024,EL FUNDADOR,EDUARDO NETO,235,RETIRADO,,"$4,546.40","$454,639.73",#N/A,#N/A,0.002873,0.2873
2419,SKU00359,Batidoras,33,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$65,941.23","$2,176,060.71","$182,248.00","$6,014,184.00",0.04404375,1.45344375
2420,SKU00359,Batidoras,33,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$65,941.23","$2,176,060.71","$182,248.00","$6,014,184.00",0.04404375,1.45344375
2421,SKU00359,Batidoras,25,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$65,941.23","$1,648,530.84","$182,248.00","$4,556,200.00",0.04404375,1.10109375
2422,SKU00261,Peladoras Canina,480,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$14,609.18","$7,012,408.58","$27,599.00","$13,247,520.00",0.002093,1.00464
2423,SKU00645,Hornitos Eléctricos,15,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$105,160.49","$1,577,407.40",$0.00,$0.00,0.10907625,1.63614375
2424,SKU00493,Microondas,16,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$140,770.44","$2,252,327.11",$0.00,$0.00,0.075635625,1.21017
2425,SKU00493,Microondas,16,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$140,770.44","$2,252,327.11",$0.00,$0.00,0.075635625,1.21017
2426,SKU00603,Microondas,16,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$179,118.87","$2,865,901.91",$0.00,$0.00,0.089561457,1.432983312
2427,SKU00603,Microondas,16,4/04/2024,ENVIO PACK,EZEQUIEL BARGAS,236,RETIRADO,,"$179,118.87","$2,865,901.91",$0.00,$0.00,0.089561457,1.432983312
